component_type,component_name,component_link,CAS_Latency,Color,ECC_Registered,First_Word_Latency,Form_Factor,Heat_Spreader,Inferred_,Manufacturer,Modules,Part_#_#,Price_GB,Speed,Timing,Voltage
,Corsair Dominator Titanium 64 GB (4 x 16 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/zByH99/corsair-dominator-titanium-64-gb-4-x-16-gb-ddr5-6400-cl32-memory-cmp64gx5m4b6400c32w,32,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,4 x 16GB,CMP64GX5M4B6400C32W,$5.78 ,DDR5-6400,32-40-40-84,1.4 V
,Corsair Vengeance RGB Pro 32 GB (4 x 8 GB) DDR4-3600 CL18,https://pcpartpicker.com/product/PfrYcf/corsair-vengeance-rgb-pro-32-gb-4-x-8-gb-ddr4-3600-memory-cmw32gx4m4d3600c18,18,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Corsair,4 x 8GB,CMW32GX4M4D3600C18,$3.59 ,DDR4-3600,18-22-22-42,1.35 V
,Silicon Power GAMING 32 GB (2 x 16 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/B8QcCJ/silicon-power-gaming-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-sp032gxlzu320bdaj7,16,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Silicon Power,2 x 16GB,SP032GXLZU320BDAJ7,$1.41 ,DDR4-3200,16-18-18-36,1.35 V
,G.Skill Trident Z5 Neo RGB 64 GB (2 x 32 GB) DDR5-6000 CL26,https://pcpartpicker.com/product/j7XMnQ/gskill-trident-z5-neo-rgb-64-gb-2-x-32-gb-ddr5-6000-cl26-memory-f5-6000j2636g32gx2-tz5nr,26,Black,Non-ECC / Unbuffered,8.667 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 32GB,F5-6000J2636G32GX2-TZ5NR,,DDR5-6000,26-36-36-96,1.4 V
,Corsair Vengeance RGB 32 GB (2 x 16 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/2d62FT/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-cmh32gx5m2b6000z28,28,Black,Non-ECC / Unbuffered,9.333 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMH32GX5M2B6000Z28,$4.63 ,DDR5-6000,28-36-36-96,1.4 V
,Kingston FURY Beast 32 GB (2 x 16 GB) DDR5-6000 CL36,https://pcpartpicker.com/product/hMLFf7/kingston-fury-beast-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-kf560c36bbek2-32,36,Black,Non-ECC / Unbuffered,12 ns,288-pin DIMM (DDR5),Yes,,Kingston,2 x 16GB,KF560C36BBEK2-32,,DDR5-6000,,1.35 V
,Corsair Vengeance LPX 64 GB (2 x 32 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/k2mFf7/corsair-vengeance-lpx-64-gb-2-x-32-gb-ddr4-3200-memory-cmk64gx4m2e3200c16,16,Black / Yellow,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 32GB,CMK64GX4M2E3200C16,$1.34 ,DDR4-3200,16-20-20-38,1.35 V
,Corsair Dominator Platinum RGB 32 GB (2 x 16 GB) DDR5-6200 CL36,https://pcpartpicker.com/product/qBBG3C/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-6200-cl36-memory-cmt32gx5m2x6200c36w,36,White,Non-ECC / Unbuffered,11.613 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMT32GX5M2X6200C36W,$5.25 ,DDR5-6200,36-39-39-76,1.3 V
,Kingston FURY Beast 32 GB (2 x 16 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/3q2WGX/kingston-fury-beast-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-kf432c16bbk232,16,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Kingston,2 x 16GB,KF432C16BBK2/32,$2.03 ,DDR4-3200,,1.35 V
,Corsair Dominator Titanium 64 GB (2 x 32 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/8LbRsY/corsair-dominator-titanium-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-cmp64gx5m2b6000c30w,30,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 32GB,CMP64GX5M2B6000C30W,$4.38 ,DDR5-6000,30-36-36-76,1.4 V
,TEAMGROUP T-Create Expert 64 GB (2 x 32 GB) DDR5-6400 CL34,https://pcpartpicker.com/product/99CZxr/teamgroup-t-create-expert-64-gb-2-x-32-gb-ddr5-6400-cl34-memory-ctcwd564g6400hc34bdc01,34,White,Non-ECC / Unbuffered,10.625 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 32GB,CTCWD564G6400HC34BDC01,$2.83 ,DDR5-6400,34-44-44-84,1.35 V
,G.Skill Ripjaws S5 32 GB (2 x 16 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/tbYmP6/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-f5-6000j3040f16gx2-rs5w,30,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6000J3040F16GX2-RS5W,$3.28 ,DDR5-6000,30-40-40-96,1.35 V
,Corsair Vengeance LPX 8 GB (1 x 8 GB) DDR4-2400 CL16,https://pcpartpicker.com/product/sMbkcf/corsair-memory-cmk8gx4m1a2400c16,16,Black / Yellow,Non-ECC / Unbuffered,13.333 ns,288-pin DIMM (DDR4),Yes,,Corsair,1 x 8GB,CMK8GX4M1A2400C16,$2.50 ,DDR4-2400,,1.2 V
,Corsair Dominator Titanium 96 GB (2 x 48 GB) DDR5-6600 CL32,https://pcpartpicker.com/product/Y49wrH/corsair-dominator-titanium-96-gb-2-x-48-gb-ddr5-6600-cl32-memory-cmp96gx5m2b6600c32w,32,White,Non-ECC / Unbuffered,9.697 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 48GB,CMP96GX5M2B6600C32W,$4.28 ,DDR5-6600,32-39-39-76,1.4 V
,G.Skill Flare X5 32 GB (2 x 16 GB) DDR5-6000 CL28,https://pcpartpicker.com/product/mwPv6h/gskill-flare-x5-32-gb-2-x-16-gb-ddr5-6000-cl28-memory-f5-6000j2836g16gx2-fx5,28,Black,Non-ECC / Unbuffered,9.333 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6000J2836G16GX2-FX5,$3.91 ,DDR5-6000,28-36-36-96,1.4 V
,Patriot Viper Venom RGB 32 GB (2 x 16 GB) DDR5-5600 CL36,https://pcpartpicker.com/product/kRcG3C/patriot-viper-venom-rgb-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-pvvr532g560c36k,36,Black / White,Non-ECC / Unbuffered,12.857 ns,288-pin DIMM (DDR5),Yes,,Patriot,2 x 16GB,PVVR532G560C36K,$2.44 ,DDR5-5600,36-36-36-68,1.25 V
,Corsair Dominator Titanium 64 GB (2 x 32 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/mnNYcf/corsair-dominator-titanium-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-cmp64gx5m2b6000c30,30,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 32GB,CMP64GX5M2B6000C30,$4.69 ,DDR5-6000,30-36-36-76,1.4 V
,G.Skill Trident Z Royal 32 GB (2 x 16 GB) DDR4-3600 CL19,https://pcpartpicker.com/product/sNrmP6/gskill-trident-z-royal-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c19d-32gtrs,19,Silver,Non-ECC / Unbuffered,10.556 ns,288-pin DIMM (DDR4),Yes,,G.Skill,2 x 16GB,F4-3600C19D-32GTRS,$2.66 ,DDR4-3600,19-20-20-40,1.35 V
,G.Skill Trident Z5 RGB 32 GB (2 x 16 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/mfhv6h/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-f5-6400j3239g16gx2-tz5rw,32,White / Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6400J3239G16GX2-TZ5RW,$3.59 ,DDR5-6400,32-39-39-102,1.4 V
,G.Skill Ripjaws S5 32 GB (2 x 16 GB) DDR5-6800 CL34,https://pcpartpicker.com/product/VFP8TW/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6800-cl34-memory-f5-6800j3445g16gx2-rs5k,34,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6800J3445G16GX2-RS5K,$3.75 ,DDR5-6800,34-45-45-108,1.4 V
,G.Skill Trident Z5 RGB 64 GB (2 x 32 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/VfTp99/gskill-trident-z5-rgb-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-f5-6000j3040g32ga2-tz5rk,30,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 32GB,F5-6000J3040G32GA2-TZ5RK,$3.20 ,DDR5-6000,30-40-40-96,1.4 V
,TEAMGROUP T-Force Delta RGB 16 GB (2 x 8 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/Zz3H99/teamgroup-t-force-delta-rgb-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-tf4d416g3200hc16cdc01,16,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,TEAMGROUP,2 x 8GB,TF4D416G3200HC16CDC01,$2.50 ,DDR4-3200,16-18-18-38,1.35 V
,Silicon Power GAMING 32 GB (2 x 16 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/B8QcCJ/silicon-power-gaming-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-sp032gxlzu320bdaj7,16,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Silicon Power,2 x 16GB,SP032GXLZU320BDAJ7,$1.41 ,DDR4-3200,16-18-18-36,1.35 V
,Corsair Dominator Titanium 96 GB (2 x 48 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/TsvD4D/corsair-dominator-titanium-96-gb-2-x-48-gb-ddr5-6400-cl32-memory-cmp96gx5m2b6400c32w,32,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 48GB,CMP96GX5M2B6400C32W,$4.23 ,DDR5-6400,32-40-40-84,1.4 V
,Kingston FURY Beast 32 GB (2 x 16 GB) DDR5-5600 CL36,https://pcpartpicker.com/product/qs92FT/kingston-fury-beast-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-kf556c36bbek2-32,36,Black,Non-ECC / Unbuffered,12.857 ns,288-pin DIMM (DDR5),Yes,,Kingston,2 x 16GB,KF556C36BBEK2-32,$2.81 ,DDR5-5600,,1.25 V
,G.Skill Trident Z5 Royal Neo RGB 32 GB (2 x 16 GB) DDR5-6400 CL30,https://pcpartpicker.com/product/XwRwrH/gskill-trident-z5-royal-neo-rgb-32-gb-2-x-16-gb-ddr5-6400-cl30-memory-f5-6400j3039g16gx2-tr5ns,30,Silver,Non-ECC / Unbuffered,9.375 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6400J3039G16GX2-TR5NS,$4.56 ,DDR5-6400,30-39-39-102,1.4 V
,TEAMGROUP T-Create Expert 32 GB (2 x 16 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/p9CZxr/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-ctced532g6400hc32adc01,32,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 16GB,CTCED532G6400HC32ADC01,$3.03 ,DDR5-6400,32-39-39-84,1.35 V
,G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3600 CL18,https://pcpartpicker.com/product/6jBTwP/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c18d-16gtzrx,18,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,G.Skill,2 x 8GB,F4-3600C18D-16GTZRX,$2.81 ,DDR4-3600,18-22-22-42,1.35 V
,Patriot Viper Venom 32 GB (2 x 16 GB) DDR5-7000 CL32,https://pcpartpicker.com/product/ZyZXsY/patriot-viper-venom-32-gb-2-x-16-gb-ddr5-7000-cl32-memory-pvv532g700c32k,32,Black / White,Non-ECC / Unbuffered,9.143 ns,288-pin DIMM (DDR5),Yes,,Patriot,2 x 16GB,PVV532G700C32K,$3.28 ,DDR5-7000,32-48-48-84,1.45 V
,Patriot Venom 64 GB (2 x 32 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/RHCZxr/patriot-venom-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-pvv564g600c30k,30,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Patriot,2 x 32GB,PVV564G600C30K,$2.50 ,DDR5-6000,30-40-40-76,1.35 V
,TEAMGROUP T-Force Delta RGB 8 GB (2 x 4 GB) DDR4-3000 CL16,https://pcpartpicker.com/product/dVYLrH/team-t-force-delta-rgb-8gb-2-x-4gb-ddr4-3000-memory-tf3d48g3000hc16cdc01,16,Black,Non-ECC / Unbuffered,10.667 ns,288-pin DIMM (DDR4),Yes,,TEAMGROUP,2 x 4GB,TF3D48G3000HC16CDC01,,DDR4-3000,16-18-18-38,1.35 V
,Kingston FURY Beast 16 GB (2 x 8 GB) DDR5-5600 CL36,https://pcpartpicker.com/product/Z99wrH/kingston-fury-beast-16-gb-2-x-8-gb-ddr5-5600-cl36-memory-kf556c36bbek2-16,36,Black / Silver,Non-ECC / Unbuffered,12.857 ns,288-pin DIMM (DDR5),Yes,,Kingston,2 x 8GB,KF556C36BBEK2-16,$4.00 ,DDR5-5600,,1.25 V
,G.Skill Trident Z5 Neo RGB 32 GB (2 x 16 GB) DDR5-8000 CL38,https://pcpartpicker.com/product/ZmYRsY/gskill-trident-z5-neo-rgb-32-gb-2-x-16-gb-ddr5-8000-cl38-memory-f5-8000j3848h16gx2-tz5nr,38,Black,Non-ECC / Unbuffered,9.5 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-8000J3848H16GX2-TZ5NR,$5.16 ,DDR5-8000,38-48-48-128,1.45 V
,Corsair Vengeance 64 GB (2 x 32 GB) DDR5-5200 CL40,https://pcpartpicker.com/product/TJZ9TW/corsair-vengeance-64-gb-2-x-32-gb-ddr5-5200-cl40-memory-cmk64gx5m2b5200c40,40,Black,Non-ECC / Unbuffered,15.385 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 32GB,CMK64GX5M2B5200C40,$2.42 ,DDR5-5200,40-40-40-77,1.25 V
,Gigabyte AORUS 32 GB (2 x 16 GB) DDR5-5200 CL40,https://pcpartpicker.com/product/XPGbt6/gigabyte-aorus-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-gp-ars32g52d5,40,Black,Non-ECC / Unbuffered,15.385 ns,288-pin DIMM (DDR5),Yes,,Gigabyte,2 x 16GB,GP-ARS32G52D5,,DDR5-5200,40-40-40-80,1.25 V
,Klevv CRAS V RGB 64 GB (2 x 32 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/hbn9TW/klevv-cras-v-rgb-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-kd5bgua80-64a320j,32,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Klevv,2 x 32GB,KD5BGUA80-64A320J,,DDR5-6400,32-38-38-78,1.35 V
,Silicon Power XPOWER Zenith Gaming 32 GB (2 x 16 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/scFmP6/silicon-power-xpower-zenith-gaming-32-gb-2-x-16-gb-ddr5-6000-cl30-memory-sp032gxlwu60afde,30,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Silicon Power,2 x 16GB,SP032GXLWU60AFDE; SU032GXLWU60AFDESK,$2.66 ,DDR5-6000,30-38-38-96,1.35 V
,Corsair Vengeance RGB Pro 32 GB (4 x 8 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/3yQG3C/corsair-vengeance-rgb-pro-32gb-4-x-8gb-ddr4-3200-memory-cmw32gx4m4c3200c16,16,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Corsair,4 x 8GB,CMW32GX4M4C3200C16,$3.44 ,DDR4-3200,16-18-18-36,1.35 V
,Kingston FURY Beast RGB 64 GB (2 x 32 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/kTsV3C/kingston-fury-beast-rgb-64-gb-2-x-32-gb-ddr5-6400-cl32-memory-kf564c32bbeak2-64,32,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Kingston,2 x 32GB,KF564C32BBEAK2-64,$3.75 ,DDR5-6400,,1.4 V
,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-3600 CL16,https://pcpartpicker.com/product/jBZzK8/gskill-ripjaws-v-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c16d-16gvkc,16,Black,Non-ECC / Unbuffered,8.889 ns,288-pin DIMM (DDR4),Yes,,G.Skill,2 x 8GB,F4-3600C16D-16GVKC,$2.44 ,DDR4-3600,16-19-19-39,1.35 V
,Kingston Fury Renegade RGB 16 GB (2 x 8 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/46KKHx/kingston-fury-renegade-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-kf432c16rbak216,16,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Kingston,2 x 8GB,KF432C16RBAK2/16,$6.25 ,DDR4-3200,,1.35 V
,Patriot Signature 8 GB (1 x 8 GB) DDR3-1600 CL11,https://pcpartpicker.com/product/CnW9TW/patriot-memory-psd38g16002,11,Black / Green,Non-ECC / Unbuffered,13.75 ns,240-pin DIMM (DDR3),No,,Patriot,1 x 8GB,PSD38G16002,$2.12 ,DDR3-1600,,1.5 V
,Corsair Vengeance 32 GB (2 x 16 GB) DDR5-6000 CL36,https://pcpartpicker.com/product/r7XV3C/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmk32gx5m2e6000c36,36,Black,Non-ECC / Unbuffered,12 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMK32GX5M2E6000C36,$2.63 ,DDR5-6000,36-44-44-96,1.4 V
,G.Skill Aegis 16 GB (2 x 8 GB) DDR4-3000 CL16,https://pcpartpicker.com/product/FNprxr/gskill-aegis-16-gb-2-x-8-gb-ddr4-3000-cl16-memory-f4-3000c16d-16gisb,16,Black / Red,Non-ECC / Unbuffered,10.667 ns,288-pin DIMM (DDR4),No,,G.Skill,2 x 8GB,F4-3000C16D-16GISB,$1.87 ,DDR4-3000,16-18-18-38,1.35 V
,Corsair Vengeance RGB 32 GB (2 x 16 GB) DDR5-6000 CL36,https://pcpartpicker.com/product/L8XV3C/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmh32gx5m2e6000z36,36,Black / Gray,Non-ECC / Unbuffered,12 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMH32GX5M2E6000Z36,$2.97 ,DDR5-6000,36-44-44-96,1.4 V
,G.Skill Ripjaws M5 Neo RGB 32 GB (2 x 16 GB) DDR5-6000 CL28,https://pcpartpicker.com/product/B3FCmG/gskill-ripjaws-m5-neo-rgb-32-gb-2-x-16-gb-ddr5-6000-cl28-memory-f5-6000j2836g16gx2-rm5nrk,28,Black,Non-ECC / Unbuffered,9.333 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-6000J2836G16GX2-RM5NRK,,DDR5-6000,28-36-36-96,1.4 V
,Corsair Vengeance RGB 32 GB (2 x 16 GB) DDR5-5200 CL40,https://pcpartpicker.com/product/nvM48d/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmh32gx5m2b5200c40,40,Black,Non-ECC / Unbuffered,15.385 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMH32GX5M2B5200C40,$3.22 ,DDR5-5200,40-40-40-77,1.25 V
,G.Skill Trident Z 16 GB (2 x 8 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/4n648d/gskill-tridentz-series-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c16d-16gtzkw,16,Black / White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,G.Skill,2 x 8GB,F4-3200C16D-16GTZKW,$5.00 ,DDR4-3200,16-18-18-38,1.35 V
,Kingston FURY Beast RGB 16 GB (2 x 8 GB) DDR5-5600 CL40,https://pcpartpicker.com/product/KGTp99/kingston-fury-beast-rgb-16-gb-2-x-8-gb-ddr5-5600-cl40-memory-kf556c40bbak2-16,40,Black,Non-ECC / Unbuffered,14.286 ns,288-pin DIMM (DDR5),Yes,,Kingston,2 x 8GB,KF556C40BBAK2-16,$4.40 ,DDR5-5600,,1.25 V
,G.Skill Ripjaws X 8 GB (1 x 8 GB) DDR3-1866 CL10,https://pcpartpicker.com/product/KhQypg/gskill-memory-f314900cl10s8gbxl,10,Black / Red,Non-ECC / Unbuffered,10.718 ns,240-pin DIMM (DDR3),Yes,,G.Skill,1 x 8GB,F3-14900CL10S-8GBXL,$4.13 ,DDR3-1866,,1.5 V
,Corsair Vengeance 32 GB (2 x 16 GB) DDR5-6400 CL32,https://pcpartpicker.com/product/vnQwrH/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-cmk32gx5m2b6400z32,32,Black / Gray,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMK32GX5M2B6400Z32,$3.59 ,DDR5-6400,32-40-40-84,1.4 V
,Corsair Vengeance RGB Pro 16 GB (2 x 8 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/vfDJ7P/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3200-memory-cmw16gx4m2c3200c16w,16,White,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Corsair,2 x 8GB,CMW16GX4M2C3200C16W,$3.50 ,DDR4-3200,16-18-18-36,1.35 V
,G.Skill Trident Z5 Royal 32 GB (2 x 16 GB) DDR5-7200 CL34,https://pcpartpicker.com/product/TnP8TW/gskill-trident-z5-royal-32-gb-2-x-16-gb-ddr5-7200-cl34-memory-f5-7200j3445g16gx2-tr5s,34,Silver,Non-ECC / Unbuffered,9.444 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 16GB,F5-7200J3445G16GX2-TR5S,$5.00 ,DDR5-7200,34-45-45-115,1.4 V
,ADATA XPG LANCER RGB 32 GB (2 x 16 GB) DDR5-6000 CL40,https://pcpartpicker.com/product/wkytt6/adata-xpg-lancer-rgb-32-gb-2-x-16-gb-ddr5-6000-cl40-memory-ax5u6000c4016g-dclarbk,40,Black,Non-ECC / Unbuffered,13.333 ns,288-pin DIMM (DDR5),Yes,,ADATA,2 x 16GB,AX5U6000C4016G-DCLARBK,,DDR5-6000,,1.35 V
,Lexar Ares RGB 16 GB (2 x 8 GB) DDR4-3600 CL18,https://pcpartpicker.com/product/B4mNnQ/lexar-ares-rgb-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-ld4bu008g-r3600gdla,18,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,Lexar,2 x 8GB,LD4BU008G-R3600GDLA,$2.75 ,DDR4-3600,18-22-22-42,1.35 V
,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-2133 CL15,https://pcpartpicker.com/product/jCL7YJ/gskill-memory-f42133c15d16gvr,15,Black / Red,Non-ECC / Unbuffered,14.065 ns,288-pin DIMM (DDR4),Yes,,G.Skill,2 x 8GB,F4-2133C15D-16GVR,,DDR4-2133,,1.2 V
,G.Skill Ripjaws V 16 GB (2 x 8 GB) DDR4-3200 CL16,https://pcpartpicker.com/product/Nqp323/gskill-memory-f43200c16d16gvrb,16,Red,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR4),Yes,,G.Skill,2 x 8GB,F4-3200C16D-16GVRB,$2.06 ,DDR4-3200,,1.35 V
,Corsair Dominator Platinum RGB 64 GB (2 x 32 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/YyWJ7P/corsair-dominator-platinum-rgb-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-cmt64gx5m2b6000c30,30,Black,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 32GB,CMT64GX5M2B6000C30,$4.38 ,DDR5-6000,30-36-36-76,1.4 V
,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR5-6000 CL38,https://pcpartpicker.com/product/jZD7YJ/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-6000-cl38-memory-ff4d532g6000hc38adc01,38,White,Non-ECC / Unbuffered,12.667 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 16GB,FF4D532G6000HC38ADC01,$2.63 ,DDR5-6000,38-38-38-78,1.25 V
,Corsair Dominator Titanium 32 GB (2 x 16 GB) DDR5-6600 CL32,https://pcpartpicker.com/product/ptNYcf/corsair-dominator-titanium-32-gb-2-x-16-gb-ddr5-6600-cl32-memory-cmp32gx5m2x6600c32,32,Black,Non-ECC / Unbuffered,9.697 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 16GB,CMP32GX5M2X6600C32,$5.94 ,DDR5-6600,32-39-39-76,1.4 V
,Kingston Server Premier 32 GB (1 x 32 GB) DDR5-5600 CL46,https://pcpartpicker.com/product/qDn9TW/kingston-server-premier-32-gb-1-x-32-gb-ddr5-5600-cl46-memory-ksm56e46bd8km-32ha,46,Green / Black,ECC / Unbuffered,16.429 ns,288-pin DIMM (DDR5),No,,Kingston,1 x 32GB,KSM56E46BD8KM-32HA,$5.63 ,DDR5-5600,,1.1 V
,Corsair Vengeance 64 GB (2 x 32 GB) DDR5-6000 CL30,https://pcpartpicker.com/product/xfpQzy/corsair-vengeance-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-cmk64gx5m2b6000z30,30,Black / Gray,Non-ECC / Unbuffered,10 ns,288-pin DIMM (DDR5),Yes,,Corsair,2 x 32GB,CMK64GX5M2B6000Z30,$3.05 ,DDR5-6000,30-36-36-76,1.4 V
,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR5-7600 CL36,https://pcpartpicker.com/product/LB8bt6/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-7600-cl36-memory-ff3d532g7600hc36ddc01,36,Black / Silver,Non-ECC / Unbuffered,9.474 ns,288-pin DIMM (DDR5),Yes,,TEAMGROUP,2 x 16GB,FF3D532G7600HC36DDC01,$4.16 ,DDR5-7600,36-46-46-81,1.4 V
,G.Skill Trident Z5 Neo RGB 64 GB (2 x 32 GB) DDR5-6000 CL26,https://pcpartpicker.com/product/zgtkcf/gskill-trident-z5-neo-rgb-64-gb-2-x-32-gb-ddr5-6000-cl26-memory-f5-6000j2636g32gx2-tz5nrw,26,Black / Silver,Non-ECC / Unbuffered,8.667 ns,288-pin DIMM (DDR5),Yes,,G.Skill,2 x 32GB,F5-6000J2636G32GX2-TZ5NRW,,DDR5-6000,26-36-36-96,1.4 V
